Job No,Institution,URL,List ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
367,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
367,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,3,4,4,4,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,1,0,0,5,0,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
369,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,0,0,0,1,3,1,2,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,0,0,2,2,0,0,1,0,14,0,0,4,0,0,0,0,2,5,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
369,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,0,2,0,0,3,1,0,0,0,0,4,1,0,1,3,0,0,2,0,0,0,0,0,2,0,0,1,0,1,14,0,0,3,5,0,0,0,0,0,0,1,0,0,3,0,1,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,1,0,1,0,0,0,0,0,0,1,0,0,1
370,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,6,0,0,0,2,0,5,0,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,12,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
370,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,6,5,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
371,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,1,2,0,0,0,0,4,1,1,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,1,5,0,0,8,0,5,1,0,9,0,0,0,3,1,3,1,0,0,0,0,13,1,3,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,1,2,0,0,0
371,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
371,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,2,1,0,0,1,0,0,4,1,0,0,0,0,3,0,0,0,3,0,0,1,0,1,0,0,1,2,0,0,3,0,0,5,0,0,9,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,13,0,0,0,0,2,0,0,8,0,4,0
372,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,1,0,0,1,0,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,1,2,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0
372,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,16,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,2,0,0,1
373,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,1,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,3,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0
374,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,3,0,2,1,0,1,2,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
374,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
375,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,4,0,0,0,0,0,1,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
375,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
376,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,4,1,0,0,4,0,19,0,4,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,0,3,0,0,1,0,3,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
376,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,4,19,1,0,4,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,10,0,0,0,0,0,2,0,0,0,3,0,0,0
377,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,4,1,0,0,4,0,19,0,4,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,0,3,0,0,1,0,3,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
377,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,4,19,1,0,4,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,10,0,0,0,0,0,2,0,0,0,3,0,0,0
378,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,4,0,0,0,0,0,1,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
378,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
379,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,6,0,0,0,3,0,15,0,4,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,1,0,0,1,0,5,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
379,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,6,15,1,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12,0,0,0,0,0,0,2,0,0,1,0,0,1
380,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,3,0,6,0,0,0,3,0,17,0,4,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,2,1,0,0,0,3,0,0,1,0,7,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
380,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,3,0,6,17,1,0,3,0,0,0,0,0,3,0,0,0,4,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10,0,1,0,0,0,0,2,0,0,3,0,0,1
381,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,4,1,0,0,4,0,19,0,4,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,0,3,0,0,1,0,3,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
381,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,4,19,1,0,4,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,10,0,0,0,0,0,2,0,0,0,3,0,0,0
382,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,1,0,4,1,0,0,4,0,20,0,4,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,1,1,1,0,0,4,0,0,1,0,3,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
382,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,1,0,4,20,1,0,4,0,0,0,1,0,2,0,0,0,4,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,9,0,0,0,0,0,2,0,0,0,4,0,0,0
383,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,0,0,0,0,1,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
383,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
383,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
384,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,3,0,0,2,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
384,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,3,0,0,0
385,Comerica Inc,https://recruiting.adp.com/srccar/public/RTI.home?d=comerica-jobs&c=1057141#/,1,2,0,6,0,0,0,3,0,15,0,4,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,1,0,0,1,0,5,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
